,JBLAB-19902,JBLAB-19904,JBLAB-19905,JBLAB-19906,JBLAB-19907,JBLAB-19917,JBLAB-19937,JBLAB-19938,JBLAB-19939,JBLAB-19941
ENSG00000140368,15,37,0,0,23,21,1,2,0,0
ENSG00000140391,2906,17917,7159,6220,1933,11051,8376,10194,13020,5858
ENSG00000278991,1,16,1,6,2,3,9,4,3,1
ENSG00000269951,6,52,10,11,6,51,10,10,10,1
ENSG00000173517,391,974,710,423,254,619,386,1253,600,352
ENSG00000140382,399,855,1019,993,282,747,756,1117,1068,469
ENSG00000259362,0,7,43,0,0,2,4,64,0,5
ENSG00000169783,5,98,43,2,3,37,273,100,52,8
ENSG00000260139,0,1,0,3,0,1,2,1,0,1
ENSG00000260776,3,1,3,0,7,0,9,1,0,1
ENSG00000214646,67,117,91,122,43,106,62,133,102,77
ENSG00000261143,0,0,3,3,3,13,13,0,5,2
ENSG00000167202,205,634,377,327,208,278,328,479,374,242
ENSG00000136425,191,131,260,89,202,268,412,528,568,352
ENSG00000166411,923,1366,1393,1178,644,1957,735,1554,1075,970
ENSG00000260988,3,2,1,1,2,5,6,3,0,0
ENSG00000103740,0,3,6,6,2,12,28,19,3,4
ENSG00000140403,1427,352,290,1149,679,1011,78,2109,441,1058
ENSG00000140395,924,1286,1252,2130,675,1429,991,1232,1656,711
ENSG00000259562,8,3,9,20,4,5,7,6,1,2
ENSG00000259322,0,3,0,0,0,0,0,0,0,0
ENSG00000279694,0,0,0,11,0,0,0,0,1,1
ENSG00000166426,0,42,57,10481,1,203,213,42,819,66
ENSG00000136381,1250,2467,1948,2111,717,2281,1179,1691,1690,707
ENSG00000188266,57,59,49,123,43,115,81,111,145,105
ENSG00000041357,2301,3837,3509,3798,1708,5397,1497,4149,4124,2976
ENSG00000169684,108,66,342,300,53,204,56,537,157,416
ENSG00000080644,0,0,9,2,1,11,0,1,6,0
ENSG00000117971,16,19,123,6,11,18,9,2,1,4
ENSG00000261303,1,2,3,0,3,0,0,1,0,0
ENSG00000238166,2,8,1,3,0,1,1,3,5,2
ENSG00000136378,4,14,8,39,21,85,111,4,86,46
ENSG00000185787,5145,9744,9208,3618,3320,4211,3178,7841,6978,4270
ENSG00000243711,69,96,167,64,50,93,114,98,98,208
ENSG00000279235,1,1,1,3,2,5,3,2,1,0
ENSG00000103811,1036,1642,397,609,909,473,1925,207,1342,295
ENSG00000058335,15,2,6,49,13,61,23,2,20,2
ENSG00000177699,0,0,0,84,0,37,0,0,0,0
ENSG00000259234,2,3,8,0,0,2,0,1,3,2
ENSG00000259419,129,239,301,209,77,227,215,200,272,269
ENSG00000166557,2836,2491,5178,3197,2255,4461,2775,3722,4591,2756
ENSG00000169330,8,11,4,23,13,17,13,9,60,4
ENSG00000259493,3,6,24,13,3,8,4,19,5,15
ENSG00000259229,0,3,2,1,2,3,0,1,1,2
ENSG00000136371,24,44,59,30,23,59,31,64,51,59
ENSG00000261229,1,4,4,0,4,1,7,1,0,4
ENSG00000279394,0,0,0,1,0,1,3,1,1,4
ENSG00000180953,21,64,67,60,14,85,59,174,64,71
ENSG00000278600,40,87,25,72,27,52,37,60,38,16
ENSG00000259642,23,64,81,87,37,75,33,104,84,56
ENSG00000259770,0,2,7,8,2,7,7,9,3,3
ENSG00000140379,62,18,8,10,34,27,10,44,29,9
ENSG00000086666,1322,3165,1367,1036,882,1676,1050,2585,1531,1015
ENSG00000103876,399,845,134,799,330,1479,800,746,756,644
ENSG00000259417,0,0,0,0,0,0,4,433,709,180
ENSG00000259495,2,31,0,48,12,6,352,194,83,164
ENSG00000172379,52,497,0,549,73,91,1015,2169,1147,2237
ENSG00000136379,364,968,812,634,392,666,491,1275,1808,1774
ENSG00000271983,2,1,3,8,1,1,2,2,4,1
ENSG00000103888,30,206,29,77,48,105,174,150,106,220
ENSG00000117899,1742,1604,1309,3051,1081,3042,1203,3502,4039,1898
ENSG00000260619,0,0,0,5,0,6,0,2,0,0
ENSG00000277782,25,15,20,37,18,44,6,18,13,6
ENSG00000140406,560,1423,683,938,798,1320,431,1444,1142,1055
ENSG00000156206,0,5,0,6,2,13,11,10,1,9
ENSG00000279834,0,0,0,0,0,3,0,2,1,1
ENSG00000172349,6,27,0,8,21,57,1,4,1,0
ENSG00000172345,99,67,51,186,80,71,32,71,46,20
ENSG00000259343,3,6,19,22,0,13,11,5,5,0
ENSG00000273920,0,0,0,8,0,2,1,4,0,0
ENSG00000278029,0,1,0,3,0,0,2,0,0,0
ENSG00000259610,1,0,1,3,8,0,0,2,0,0
ENSG00000259692,12,2,1,2,14,0,0,1,0,0
ENSG00000259622,10,20,10,6,3,18,10,13,15,18
ENSG00000183496,4,6,7,72,8,12,24,38,32,27
ENSG00000140598,560,771,567,600,370,511,223,840,650,460
ENSG00000188659,8,31,3,22,21,26,27,25,39,14
ENSG00000274376,0,2,0,3,1,5,9,0,1,1
ENSG00000278662,60,62,77,201,39,83,57,144,29,48
ENSG00000259429,28,37,52,126,27,79,35,98,18,33
ENSG00000237550,3735,6021,12091,3360,2926,4487,5632,3729,4291,8456
ENSG00000197978,48,66,144,241,38,114,123,249,21,60
ENSG00000276710,8,1,1,5,7,6,4,4,1,0
ENSG00000255769,149,257,550,1430,169,967,217,745,131,464
ENSG00000221095,0,1,1,11,0,3,0,3,2,6
ENSG00000277741,15,15,20,27,17,20,23,36,3,7
ENSG00000182774,7677,14041,19001,13445,6425,14451,12522,17786,26339,22862
ENSG00000214575,0,10,0,280,2,339,11,0,0,0
ENSG00000259462,0,1,1,6,0,11,1,0,0,0
ENSG00000103723,8,106,1,109,6,86,263,201,63,66
ENSG00000259707,50,59,115,113,39,131,71,51,114,112
ENSG00000259315,4,7,5,28,4,14,10,3,2,2
ENSG00000250988,6,16,26,15,10,14,7,17,6,16
ENSG00000252690,6,5,19,44,6,23,35,39,15,5
ENSG00000186628,0,0,1,1,0,2,1,10,2,0
ENSG00000156232,391,475,302,220,348,340,159,528,443,136
ENSG00000103942,620,723,1029,3712,516,3519,1252,3585,3074,3118
ENSG00000280753,2,1,1,5,4,2,7,13,2,4
ENSG00000169612,416,703,625,688,326,844,401,805,943,461
ENSG00000169609,284,420,450,751,172,615,319,408,412,276
ENSG00000260608,1,1,2,1,0,0,6,1,1,1
ENSG00000064726,1763,2276,2178,2066,1183,2498,1152,2399,1536,1333
ENSG00000273747,3,6,0,4,1,0,4,2,2,3
ENSG00000259308,9,11,84,31,7,29,15,2,13,6
ENSG00000136404,7,6,14,0,5,32,2,31,3,8
ENSG00000166503,877,1287,579,1048,449,887,1129,1106,1697,1155
ENSG00000169594,250,327,95,1,89,605,304,0,27,1
ENSG00000140600,29,6,13,25,12,133,69,4,17,17
ENSG00000156218,73,4,34,45,38,73,34,41,74,119
ENSG00000274128,4,0,0,0,2,0,0,0,0,2
ENSG00000259404,39,42,34,26,16,21,10,46,20,16
ENSG00000280038,0,0,0,0,4,1,1,0,0,0
ENSG00000259511,2,2,0,1,5,0,1,2,2,0
ENSG00000259726,11,2,0,2,3,1,8,6,2,3
ENSG00000225151,234,763,825,2310,210,1701,415,1487,356,740
ENSG00000184206,56,66,59,125,40,43,46,132,22,32
ENSG00000259683,3,3,1,5,1,0,2,4,0,0
ENSG00000259570,12,34,43,108,10,69,16,48,7,34
ENSG00000221247,0,1,1,4,0,2,1,1,0,0
ENSG00000235370,4,0,1,1,3,1,1,1,1,2
ENSG00000273531,0,1,4,6,1,1,1,7,0,4
ENSG00000197627,2,0,0,0,3,0,1,1,0,1
ENSG00000230373,57,51,51,103,51,47,57,110,17,23
ENSG00000189136,48,25,4,5,30,4,8,15,8,5
ENSG00000259728,7,9,1,3,7,4,13,8,53,5
ENSG00000176371,117,296,119,337,111,211,212,284,473,99
ENSG00000276278,8,12,1,1,9,3,4,5,6,0
ENSG00000176700,120,165,81,224,117,194,97,183,99,40
ENSG00000254414,4,6,0,2,1,0,0,0,2,1
ENSG00000177082,809,1143,716,1601,648,1694,470,1365,958,312
ENSG00000197696,177,369,1695,465,118,488,105,201,304,181
ENSG00000140612,2864,5242,3278,3826,2229,4511,3121,5373,9068,5273
ENSG00000166716,1145,1746,1094,1476,1039,1482,455,1515,1504,722
ENSG00000136383,107,659,2089,30,63,586,17,148,82,22
ENSG00000156222,169,2,38,8,176,10,16,7,0,1
ENSG00000073417,582,439,713,629,482,417,233,824,375,237
ENSG00000259270,4,0,1,5,0,6,1,5,0,1
ENSG00000259449,0,2,3,3,1,1,4,3,2,5
ENSG00000259295,14,1,0,3,7,3,9,3,6,2
ENSG00000229212,52,196,176,520,62,350,74,243,38,153
ENSG00000188388,15,23,20,34,24,19,20,45,5,10
ENSG00000218052,2,3,0,3,5,26,8,2,5,4
ENSG00000170776,2507,2336,1292,1399,1894,2295,746,2518,1813,1002
ENSG00000259630,21,18,132,56,18,42,25,3,14,8
ENSG00000259453,0,3,0,0,4,1,1,3,0,1
ENSG00000259407,4,4,15,11,5,4,6,13,1,2
ENSG00000259762,0,1,3,0,2,0,1,1,0,0
ENSG00000259416,3,2,3,4,0,2,2,2,2,2
ENSG00000183655,293,347,580,771,103,676,169,186,253,137
ENSG00000259527,0,3,6,3,0,0,0,0,3,0
ENSG00000140538,0,7,0,5,0,0,0,0,167,0
ENSG00000259494,130,233,264,294,144,350,74,229,297,139
ENSG00000181991,459,721,920,984,370,1255,302,781,903,505
ENSG00000271997,11,19,3,16,5,16,8,12,8,5
ENSG00000140543,38,163,74,132,35,134,102,97,178,97
ENSG00000181026,284,663,260,456,329,485,192,411,439,208
ENSG00000172183,212,655,21,608,164,1223,289,611,155,51
ENSG00000140511,294,738,2048,7908,315,1284,376,189,317,99
ENSG00000140545,6677,7503,19566,1566,4265,2403,4560,1429,4441,999
ENSG00000261549,30,29,27,12,13,15,22,16,15,18
ENSG00000260123,0,0,56,23,0,17,0,0,0,0
ENSG00000261407,0,0,0,2,2,1,0,0,5,3
ENSG00000140526,2128,1982,579,1190,1412,1121,943,2145,3945,1264
ENSG00000259699,69,101,101,97,60,78,62,78,85,92
ENSG00000259948,108,100,88,59,77,127,96,96,29,113
ENSG00000140525,1473,1566,1864,3533,869,2443,876,1717,1402,985
ENSG00000140521,1216,1574,2179,1583,1182,1405,794,1366,1066,904
ENSG00000261441,5,1,8,18,7,2,5,3,5,9
ENSG00000255571,231,1,59,1818,196,1243,5,35,22,10
ENSG00000140519,24,1,1,271,28,337,37,16,49,13
ENSG00000140534,202,391,620,706,154,532,287,409,513,190
ENSG00000166813,238,111,92,509,216,209,114,58,258,37
ENSG00000166819,12,2,1,10,15,6,3,2,2,1
ENSG00000166821,266,150,147,666,171,453,257,186,318,185
ENSG00000241362,27,31,36,40,21,45,52,39,68,122
ENSG00000140527,13,34,1,78,19,76,21,11,20,2
ENSG00000166823,120,16,1023,278,154,252,122,193,103,192
ENSG00000188095,44,4,101,177,69,76,17,23,11,12
ENSG00000166825,137,62,1242,514,168,1739,1057,291,285,144
ENSG00000157823,256,398,369,359,247,436,498,582,340,441
ENSG00000242498,558,582,517,773,411,525,633,1495,1519,1337
ENSG00000140548,702,1075,727,296,645,707,482,942,519,208
ENSG00000273691,4,0,1,0,1,1,3,1,0,0
ENSG00000259291,42,386,123,323,51,237,176,305,52,274
ENSG00000182054,1823,10743,11787,18886,1685,14880,3083,8428,6963,5043
ENSG00000185033,5353,2965,1103,3646,3289,4271,3303,2072,2229,1635
ENSG00000225193,9,12,6,6,13,3,12,11,12,6
ENSG00000185043,1982,3281,1631,2708,1746,3591,2206,2560,3062,3036
ENSG00000183208,150,130,119,239,157,186,64,118,315,91
ENSG00000213471,1,3,1,5,0,4,0,3,0,1
ENSG00000261147,1,6,1,1,0,3,2,0,0,0
ENSG00000182768,603,849,578,1138,557,1068,588,1275,1206,765
ENSG00000275674,1,6,0,3,0,4,0,1,1,0
ENSG00000275345,0,1,0,2,0,0,0,3,0,1
ENSG00000271396,10,18,7,21,4,21,13,12,8,14
ENSG00000214433,10,4,1,2,0,5,4,4,1,2
ENSG00000238244,18,7,12,12,19,25,4,5,21,5
ENSG00000196391,53,710,213,415,39,437,199,692,230,189
ENSG00000259262,0,4,2,5,2,1,0,1,1,0
ENSG00000140575,8296,23328,6037,7613,4856,6547,4825,10560,9521,4931
ENSG00000140577,508,631,451,689,485,710,437,815,522,233
ENSG00000259314,1,0,0,0,4,0,1,1,0,0
ENSG00000259736,0,2,3,11,4,10,4,7,5,4
ENSG00000259746,242,290,290,225,155,399,340,422,341,307
ENSG00000245479,0,0,4,0,0,0,0,0,0,1
ENSG00000197299,270,450,489,734,176,596,225,445,537,312
ENSG00000259704,2,5,2,0,4,11,9,15,3,2
ENSG00000140564,3704,6124,1189,1778,2962,5194,1461,2872,4438,1777
ENSG00000182511,273,623,36,4,312,36,45,120,74,11
ENSG00000196547,1660,1439,1359,1556,1402,1517,910,2466,727,670
ENSG00000184508,363,462,508,447,376,397,123,277,444,310
ENSG00000140553,1388,2042,2129,2232,1177,1698,1104,1828,1472,1265
ENSG00000258384,5,11,9,17,11,8,1,18,12,8
ENSG00000166965,295,581,1362,1355,280,1026,495,575,669,615
ENSG00000198901,1875,2621,3566,3636,1145,4520,1018,2679,2296,2038
ENSG00000258725,3,7,4,11,2,10,2,8,3,4
ENSG00000184056,365,528,212,679,332,531,260,304,227,183
ENSG00000214432,4,3,5,6,4,13,8,6,7,5
ENSG00000278514,0,1,2,2,0,2,3,1,0,0
ENSG00000275929,3,2,0,0,2,1,4,1,0,0
ENSG00000185518,0,3,0,1,2,12,0,1,1,126
ENSG00000176463,520,3310,1501,2793,577,2241,1087,1309,1917,75
ENSG00000258925,72,61,104,51,74,72,107,70,60,109
ENSG00000140557,0,4,0,7,3,38,4,13,149,8
ENSG00000258647,283,4,16,2,280,8,7,5,6,1
ENSG00000260337,104,5,25,6,77,12,23,15,6,1
ENSG00000185442,3885,596,1607,309,2602,1005,278,1491,1864,775
ENSG00000253954,42,47,105,75,24,70,45,90,58,117
ENSG00000258741,50,60,94,105,42,105,54,155,222,309
ENSG00000260361,16,9,13,3,16,6,12,31,48,2
ENSG00000258922,0,0,0,0,4,0,2,0,1,0
ENSG00000274215,0,1,1,1,0,0,1,2,3,0
ENSG00000275175,0,3,0,0,0,0,0,1,1,0
ENSG00000272888,660,2067,1109,713,450,1024,522,1600,1067,485
ENSG00000279765,17,16,3,1,5,3,15,8,4,4
ENSG00000173575,2315,2563,1783,1706,1828,1943,1883,3278,1456,917
ENSG00000182175,579,431,39,772,576,295,117,179,775,68
ENSG00000258611,4,0,2,4,1,0,0,0,1,0
ENSG00000258787,19,12,19,10,10,6,12,5,8,5
ENSG00000258754,16,0,0,0,14,16,2,19,1,4
ENSG00000258895,25,49,64,16,32,24,39,31,21,31
ENSG00000140563,168,97,86,132,90,125,65,36,48,0
ENSG00000260521,73,170,161,151,50,117,140,62,152,147
ENSG00000248441,0,1,26,2,0,0,0,6,0,3
ENSG00000280304,0,0,6,1,0,0,0,1,0,0
ENSG00000259702,5,1,8,5,0,2,0,3,1,0
ENSG00000273771,0,0,4,4,0,6,4,2,0,0
ENSG00000247809,1,11,50,33,0,25,11,21,0,0
ENSG00000277135,0,1,0,3,0,2,1,0,0,0
ENSG00000185551,644,2298,4147,6176,821,2604,730,3148,1485,392
ENSG00000275322,4,13,30,78,6,36,5,45,5,1
ENSG00000259275,10,35,2,25,15,18,3,11,3,1
ENSG00000242295,22,30,67,42,30,62,43,49,59,60
ENSG00000214424,9,8,5,18,9,9,19,2,10,11
ENSG00000185594,0,0,0,4,0,1,0,0,0,0
ENSG00000259485,2,0,0,27,2,1,0,0,4,0
ENSG00000279091,0,0,0,10,0,0,0,0,0,0
ENSG00000259582,0,0,0,3,0,0,0,0,0,0
ENSG00000251209,3,1,0,44,0,11,0,0,0,0
ENSG00000140450,1266,105,24,312,805,380,155,88,1319,422
ENSG00000259478,4,0,0,0,4,0,0,0,0,0
ENSG00000259611,1,0,0,0,7,3,0,0,0,0
ENSG00000274312,0,0,0,4,0,0,0,0,0,1
ENSG00000277987,0,0,0,4,0,0,0,0,0,0
ENSG00000185087,0,0,0,0,0,0,0,1,3,10
ENSG00000259424,0,4,0,13,2,4,13,12,40,19
ENSG00000140443,1543,1672,638,5727,1068,2556,2263,4975,6383,3641
ENSG00000278022,5,5,3,13,3,1,0,1,3,2
ENSG00000278090,1,3,0,1,0,0,10,13,2,4
ENSG00000182253,314,47,45,495,188,452,146,1237,735,490
ENSG00000261054,4,1,1,2,3,2,5,6,3,2
ENSG00000103852,261,352,258,195,272,169,186,323,459,185
ENSG00000261616,3,0,0,2,2,6,1,14,5,0
ENSG00000259921,3,2,0,0,1,0,2,1,0,0
ENSG00000168904,233,229,215,355,207,325,160,178,365,159
ENSG00000259706,600,574,352,306,412,669,608,325,319,277
ENSG00000259228,9,14,21,8,10,7,11,5,8,12
ENSG00000259257,0,0,0,0,1,5,0,0,0,0
ENSG00000259590,0,4,0,9,0,3,3,0,1,0
ENSG00000259760,1,5,0,7,0,2,5,0,0,1
ENSG00000274294,0,2,0,4,0,0,0,0,0,0
ENSG00000259341,1,6,5,26,3,1,21,0,0,0
ENSG00000068305,1028,1537,776,1438,840,757,1103,969,719,579
ENSG00000183060,114,145,83,431,138,222,89,137,258,99
ENSG00000182397,0,0,0,0,0,0,3,0,1,0
ENSG00000259363,0,0,0,1,1,3,14,1,3,1
ENSG00000140470,108,23,3,154,114,40,45,0,85,17
ENSG00000189419,10,1,0,5,7,12,1,1,9,0
ENSG00000154227,15,0,0,11,1,2,0,0,0,0
ENSG00000270127,47,82,32,217,26,210,32,30,75,73
ENSG00000251819,0,0,1,0,0,1,0,0,7,0
ENSG00000259205,8,3,5,0,8,3,0,0,15,0
ENSG00000140471,332,205,200,475,239,375,175,317,321,222
ENSG00000183475,516,792,501,645,376,645,413,612,793,307
ENSG00000232386,12,0,7,10,5,8,15,6,8,6
ENSG00000272808,23,3,4,10,38,46,37,10,15,7
ENSG00000184254,480,31,109,103,245,222,647,68,540,60
ENSG00000278456,1,0,0,0,0,1,10,0,2,0
ENSG00000259583,42,62,48,43,43,61,86,14,49,0
ENSG00000154237,384,580,232,329,321,324,363,119,284,34
ENSG00000259376,2,0,8,0,2,2,3,2,4,1
ENSG00000259755,8,1,56,2,12,1,2,1,2,0
ENSG00000131873,637,675,704,1317,569,805,748,1174,1836,970
ENSG00000131871,1349,1461,838,1561,1129,1710,824,2265,2259,990
ENSG00000131876,895,2009,1730,1889,818,2505,681,2869,1514,1397
ENSG00000259172,1,6,3,26,6,18,12,5,3,0
ENSG00000140479,1,7,0,45,0,83,35,10,336,9
ENSG00000279970,0,0,0,1,0,1,0,0,11,0
ENSG00000273585,1,0,0,3,1,1,3,0,0,0
ENSG00000184277,561,1021,890,1064,533,1082,623,1163,2043,783
ENSG00000185418,106,141,150,182,77,227,189,190,157,64
ENSG00000259658,0,3,0,0,1,0,12,1,0,0
ENSG00000259660,0,1,0,0,0,0,4,0,0,2
ENSG00000259236,6,1,0,5,9,0,4,0,0,0
ENSG00000259553,0,5,2,12,1,5,7,0,2,6
ENSG00000185596,394,684,385,1340,376,931,512,370,160,193
ENSG00000275449,4,2,1,12,5,2,4,3,1,0
ENSG00000248472,6,10,25,39,10,28,6,30,1,27
ENSG00000233614,6,6,20,25,1,27,3,16,1,21
ENSG00000234769,150,246,153,521,162,407,202,154,78,61
ENSG00000278739,1,2,0,8,1,1,1,1,0,0
ENSG00000260803,0,2,1,3,1,0,1,0,0,0
ENSG00000231439,18,2,322,64,8,59,19,19,15,17
ENSG00000226942,4,6,42,5,12,4,0,4,4,5
ENSG00000161980,319,685,1938,981,285,1097,226,625,956,1209
ENSG00000161981,495,790,2102,1447,395,1630,223,530,1244,824
ENSG00000007384,1133,939,607,814,1172,702,348,277,453,122
ENSG00000103152,669,2044,1369,1073,658,968,474,505,1664,951
ENSG00000103148,1039,1575,3226,1815,1144,2081,844,729,935,932
ENSG00000269482,4,0,2,2,0,0,0,1,0,0
ENSG00000188536,23,218,0,4,20,3,8,4,9,66
ENSG00000206172,15,152,0,5,21,8,6,6,7,60
ENSG00000086506,5,0,3,5,9,20,0,0,8,0
ENSG00000268836,7,1,3,4,8,2,3,1,1,6
ENSG00000007392,721,993,1241,2768,833,996,1118,758,810,721
ENSG00000206168,2,1,8,3,1,4,2,0,2,1
ENSG00000167930,1274,2269,1756,2619,1191,2505,708,777,2731,2040
ENSG00000269881,2,9,2,2,1,13,7,1,4,7
ENSG00000076344,176,15,10,54,139,44,375,18,2,20
ENSG00000242173,0,8,2,0,1,10,46,5,22,38
ENSG00000185615,0,139,0,9,0,3,34,47,1,38
ENSG00000103126,1542,3380,2387,1403,1486,1555,701,931,1937,1375
ENSG00000086504,1569,2572,3193,2725,1571,4199,686,850,2424,1450
ENSG00000129925,9698,6216,3886,2489,7880,5731,1200,3254,2973,2689
ENSG00000236829,37,22,30,28,37,28,9,25,19,32
ENSG00000103202,2921,4263,7840,4721,2195,5810,1677,3386,4282,3515
ENSG00000242612,683,494,516,548,664,1537,251,355,545,304
ENSG00000276984,1,0,2,0,0,1,0,1,3,1
ENSG00000090565,1949,974,1032,1395,1670,1444,543,1231,1123,895
ENSG00000277142,143,83,117,54,128,46,44,15,24,9
ENSG00000103326,1584,3291,2572,1802,1753,1708,720,996,1579,723
ENSG00000266235,0,0,0,2,3,2,1,0,2,0
ENSG00000261691,0,2,3,0,0,1,0,0,0,0
ENSG00000161992,0,4,0,2,0,3,2,0,1,2
ENSG00000007541,1802,2745,1183,2638,1877,2411,646,869,1864,938
ENSG00000257108,7,16,6,12,0,18,74,7,9,13
ENSG00000197562,778,1654,996,1406,882,1158,568,469,952,761
ENSG00000127578,28,13,5,27,55,66,13,35,32,91
ENSG00000130731,1780,2472,3551,1835,1914,1921,740,617,1500,1230
ENSG00000172366,720,1653,2148,1322,835,1458,535,690,917,1696
ENSG00000102854,35519,64682,28742,8229,23901,14249,5897,58,1018,61
ENSG00000228201,6,1,26,2,5,5,1,0,7,0
ENSG00000161996,2100,1882,1541,3149,1611,778,486,773,381,313
ENSG00000262528,1,23,33,0,0,1,33,1,0,3
ENSG00000140983,2527,3695,3030,6177,2227,3588,965,1426,1256,930
ENSG00000103269,59,59,267,135,104,39,197,78,1,24
ENSG00000260394,4,11,8,13,2,1,2,4,0,3
ENSG00000103266,3620,3678,6571,5047,3671,5132,946,1716,4140,2879
ENSG00000161999,2064,2905,4206,2781,1797,4161,484,960,1930,979
ENSG00000127580,489,735,592,971,492,827,223,249,386,269
ENSG00000261659,30,47,96,86,37,133,11,32,29,25
ENSG00000127585,1354,177,97,593,1496,632,224,166,93,301
ENSG00000279255,1,4,2,6,7,5,0,5,1,1
ENSG00000103260,919,1509,1513,1650,816,1972,726,317,1040,1260
ENSG00000103254,486,788,633,1426,709,1496,242,189,769,362
ENSG00000162004,161,175,404,601,128,306,139,127,3,12
ENSG00000103253,580,667,2116,1820,455,1293,311,441,35,267
ENSG00000103245,1151,1068,1442,1031,860,1912,413,389,652,417
ENSG00000279136,9,3,4,35,6,12,8,4,0,0
ENSG00000162006,66,50,27,291,48,90,52,3,0,1
ENSG00000207579,11,17,5,7,6,1,6,0,0,0
ENSG00000007376,1136,2708,3386,3020,1101,3476,330,786,1281,1003
ENSG00000127586,1677,1824,2121,3993,1461,1819,567,477,268,308
ENSG00000127588,1,10,2,178,0,108,7,1,0,5
ENSG00000275438,0,2,0,0,0,1,3,0,2,0
ENSG00000103227,170,416,10,5,253,163,145,85,308,106
ENSG00000260316,0,1,0,0,2,4,0,0,2,4
ENSG00000276931,10,9,23,0,6,8,1,1,5,1
ENSG00000260807,21,10,6,0,23,2,19,2,2,3
ENSG00000005513,5,3,0,1,8,11,17,0,2,11
ENSG00000196557,12,603,436,5,22,247,221,0,0,27
ENSG00000260403,0,5,2,0,0,0,2,0,0,0
ENSG00000116176,1,3,0,0,2,0,0,0,0,0
ENSG00000277010,0,0,0,0,0,0,1,0,0,3
ENSG00000197253,1,2,3,0,1,0,2,0,0,2
ENSG00000196364,0,2,0,0,0,1,7,0,0,0
ENSG00000260284,0,4,0,0,3,2,28,2,0,3
ENSG00000260710,2,0,0,0,0,6,5,0,2,1
ENSG00000274751,1,2,0,2,0,1,3,7,7,1
ENSG00000103275,2723,5049,4537,3053,2707,3362,1674,1992,4566,2837
ENSG00000261505,6,15,12,2,3,4,2,6,6,9
ENSG00000219274,194,312,1257,294,176,269,627,748,1012,1369
ENSG00000007516,398,252,91,230,383,235,304,18,194,82
ENSG00000007520,1467,2003,3347,1659,1556,1985,587,776,2654,1275
ENSG00000090581,1136,1953,710,1335,1319,923,888,400,1598,457
ENSG00000059145,553,368,1331,698,549,429,283,384,671,353
ENSG00000260132,1,1,5,3,0,0,1,0,2,1
ENSG00000174109,494,569,998,793,402,673,162,216,693,252
ENSG00000197599,5,32,3,6,18,11,30,36,1,2
ENSG00000103249,2381,3687,2719,3385,3001,4151,1100,1159,1256,745
ENSG00000261641,4,4,3,1,2,3,3,1,2,1
ENSG00000219027,0,2,3,3,2,3,1,1,1,0
ENSG00000100726,1634,1896,1879,1918,1767,1073,586,775,1136,663
ENSG00000187535,742,1162,781,1037,567,624,658,497,672,472
ENSG00000260646,1,1,0,3,1,1,0,1,3,0
ENSG00000131634,1,1,0,0,0,0,0,0,26,1
ENSG00000280231,5,4,105,2,0,2,0,0,29,3
ENSG00000280327,14,21,9,8,19,9,3,6,17,6
ENSG00000260954,4,6,3,5,1,0,0,1,1,0
ENSG00000007545,533,644,667,502,536,384,340,452,1067,248
ENSG00000261732,1,1,2,4,1,3,5,0,2,2
ENSG00000206053,7727,6082,10813,6822,4817,9075,2588,8275,10802,9976
ENSG00000278987,14,7,6,10,16,5,5,6,3,4
ENSG00000138834,2050,1663,1654,2248,2183,1527,958,770,221,330
ENSG00000275092,11,3,7,12,8,5,2,1,6,2
ENSG00000261399,0,3,1,0,0,0,0,6,25,3
ENSG00000261207,0,0,3,0,0,1,0,0,0,0
ENSG00000103024,1537,810,3189,1330,1634,1237,51,498,1708,537
ENSG00000074071,2408,3036,6544,3466,2312,5418,766,1337,4574,2063
ENSG00000197774,1036,328,944,627,977,334,221,382,132,36
ENSG00000162032,2036,2454,2424,2020,2152,2078,550,758,1523,469
ENSG00000095906,1255,1785,3973,2609,1161,2771,730,969,3170,1711
ENSG00000099769,3,73,2,39,12,1594,31,35,1,25
ENSG00000063854,914,1773,1352,1307,916,1763,867,695,2193,1091
ENSG00000180185,559,1222,1344,963,417,920,692,375,1661,464
ENSG00000162039,1,0,0,420,0,476,2,0,1,0
ENSG00000162040,0,4,0,14,0,25,25,23,10,4
ENSG00000198736,701,875,666,1121,525,1549,471,317,1910,662
ENSG00000140986,0,0,0,1,0,5,0,0,0,0
ENSG00000140990,1221,2203,3616,2406,1154,3157,703,976,2370,1536
ENSG00000140988,26880,29749,67908,23871,23032,21401,28821,19537,75021,44299
ENSG00000255198,61,179,208,302,93,188,38,129,41,202
ENSG00000179580,0,0,1,1,4,1,0,0,2,0
ENSG00000277602,1,3,2,0,2,0,4,1,2,0
ENSG00000183751,1705,1941,2458,1709,1726,2279,512,597,1352,882
ENSG00000196408,44,20,215,767,53,362,7,35,38,102
ENSG00000127554,641,686,1071,1121,640,1506,350,443,1200,531
ENSG00000261790,0,0,1,5,2,0,3,2,3,0
ENSG00000127561,123,100,256,1382,82,1092,116,54,3,61
ENSG00000167962,1440,2015,4226,2364,1577,2856,462,1017,1709,764
ENSG00000260107,0,3,1,2,0,0,0,0,1,5
ENSG00000183971,0,36,764,6503,2,7293,147,39,52,264
ENSG00000265386,0,0,2,2,0,0,3,1,0,0
ENSG00000065054,754,2424,9366,2977,681,7932,532,1267,1309,1490
