,JBLAB-19902,JBLAB-19904,JBLAB-19905,JBLAB-19906,JBLAB-19907,JBLAB-19917,JBLAB-19937,JBLAB-19938,JBLAB-19939,JBLAB-19941
ENSG00000163050,564.92,621.232,2406.443,779.78,523.609,937.848,785.401,1422.4,890.214,926.209
ENSG00000143776,1064.205,1332.455,2761.164,1293.911,809.088,1737.395,1299.54,2696.816,1137.204,653.135
ENSG00000236636,7.032,1.935,12.49,11.443,5.57,8.644,4.206,7.789,6.306,10.189
ENSG00000234277,0,2.903,4.163,1.635,5.57,2.161,3.154,5.841,9.459,11.208
ENSG00000232864,0,0.968,0.833,0,0,0.72,1.051,0,0,3.057
ENSG00000224834,4.688,18.385,19.984,8.174,19.496,12.966,9.463,18.498,27.327,24.454
ENSG00000237469,0,0,0.833,0,0,0,0,0,3.153,0
ENSG00000227711,0,0,0,0.817,0,0,10.514,0,1.051,0
ENSG00000181450,160.568,175.145,189.851,129.146,116.977,100.844,231.31,299.863,422.51,249.638
ENSG00000225934,11.72,1.935,5.829,4.904,8.355,1.441,6.308,6.815,7.357,5.095
ENSG00000143740,671.574,871.854,2239.907,1775.347,793.769,1759.725,1037.739,953.135,1432.541,855.902
ENSG00000081692,649.306,812.827,2186.616,706.215,862.006,1527.064,390.072,1081.647,854.48,516.598
ENSG00000143816,757.133,197.401,179.859,291.804,818.836,376.003,173.482,167.456,77.776,133.48
ENSG00000233003,0,0,0.833,1.635,1.393,0,3.154,0,0,0
ENSG00000154342,9.376,5.806,0.833,5.722,16.711,6.483,68.341,0,10.51,37.7
ENSG00000276255,1.172,0.968,0,0,0,1.441,7.36,2.921,2.102,0
ENSG00000143761,12701.313,19508.812,28492.619,8982.177,12477.496,15403.895,14067.833,17972.282,22822.909,14845.83
ENSG00000143793,451.232,623.167,1153.261,982.489,498.543,892.468,585.634,635.748,826.102,667.4
ENSG00000162910,570.78,880.562,2000.096,1285.737,619.697,1323.935,626.639,845.067,1206.571,731.593
ENSG00000224566,1.172,0,1.665,0,0,0,0,1.947,0,7.133
ENSG00000280157,0,0,3.331,6.539,4.178,6.483,13.668,1.947,4.204,0
ENSG00000143774,4324.799,7574.772,7889.636,4133.485,4968.717,3793.889,4318.131,2896.4,8458.613,4464.957
ENSG00000198835,4.688,60.962,98.256,136.502,13.926,120.292,59.93,12.657,37.837,9.17
ENSG00000203684,5.86,0.968,5.829,1.635,9.748,2.161,9.463,6.815,4.204,0
ENSG00000181873,516.866,265.136,710.275,584.426,515.254,484.771,289.137,340.753,528.663,378.024
ENSG00000162913,48.053,55.156,174.03,78.468,20.889,103.725,185.048,142.143,24.173,27.511
ENSG00000154358,924.733,1377.935,3419.814,481.436,959.486,943.61,1869.403,1384.43,151.347,421.838
ENSG00000269890,0,5.806,0,1.635,0,9.364,0,2.921,33.633,1.019
ENSG00000269934,0,0.968,0,0.817,0,5.042,0,1.947,6.306,0
ENSG00000270104,0,0,0.833,2.452,0,2.161,2.103,0,0,1.019
ENSG00000154370,1000.916,1428.253,2348.156,1490.899,1244.964,1713.625,1310.054,1489.577,2405.786,1382.69
ENSG00000231563,4.688,6.774,15.821,2.452,12.533,2.881,2.103,1.947,2.102,2.038
ENSG00000162931,479.361,723.803,67.447,21.252,529.18,11.525,518.344,51.6,75.673,57.06
ENSG00000230841,0,0,0.833,0,0,0.72,1.051,0.974,4.204,0
ENSG00000181218,240.267,576.72,1055.005,586.061,327.256,842.046,1.051,893.746,1008.98,1354.16
ENSG00000281451,1.172,0.968,2.498,0,0,3.602,0,0.974,5.255,7.133
ENSG00000196890,12.892,39.674,166.536,83.373,50.133,89.319,1.051,254.104,98.796,138.575
ENSG00000181201,0,2.903,8.327,13.078,0,5.763,2.103,5.841,5.255,8.151
ENSG00000279306,0,0.968,18.319,4.087,1.393,0.72,3.154,0,5.255,0
ENSG00000168159,2167.088,3722.553,32607.72,6288.914,3134.692,9769.606,4177.242,8039.821,10214.868,4928.571
ENSG00000215811,0,0,5.829,0,0,0,0,0,0,0
ENSG00000251823,0,3.871,0,0,0,0,1.051,4.868,1.051,0
ENSG00000199352,0,2.903,0,1.635,0,0.72,0,5.841,2.102,0
ENSG00000201588,0,3.871,0,2.452,0,0.72,1.051,0,1.051,2.038
ENSG00000199337,0,7.741,0,0,1.393,0.72,1.051,5.841,6.306,0
ENSG00000200381,0,1.935,0.833,0.817,0,0.72,0,2.921,4.204,1.019
ENSG00000199396,1.172,6.774,0,1.635,0,0,0,4.868,1.051,0
ENSG00000200624,0,0.968,0,0.817,0,0,1.051,2.921,3.153,1.019
ENSG00000202521,0,6.774,0,2.452,1.393,0.72,0,5.841,2.102,0
ENSG00000200343,0,4.838,0,2.452,1.393,0.72,0,2.921,1.051,1.019
ENSG00000199910,1.172,4.838,0,2.452,1.393,0,0,2.921,2.102,1.019
ENSG00000199334,0,4.838,0,0.817,0,2.161,1.051,2.921,0,1.019
ENSG00000199270,0,8.709,0,0.817,1.393,1.441,1.051,5.841,2.102,0
ENSG00000202526,0,7.741,0,4.904,2.785,0,0,1.947,3.153,0
ENSG00000201355,0,4.838,0,0,1.393,0.72,0,6.815,2.102,0
ENSG00000201925,1.172,6.774,0,2.452,1.393,1.441,1.051,4.868,2.102,0
ENSG00000202257,0,2.903,0,0,1.393,0,0,6.815,3.153,0
ENSG00000200370,0,3.871,0,0.817,0,0.72,0,3.894,2.102,0
ENSG00000183929,2.344,0,41.634,51.495,0,27.372,6.308,34.075,2.102,12.227
ENSG00000206878,1.172,0,13.323,19.617,0,7.923,1.051,8.762,0,3.057
ENSG00000234975,9387.978,5104.359,964.243,1470.465,6662.092,6546.205,1655.967,4446.339,6885.235,1565.079
ENSG00000116574,217.998,2435.578,1266.505,1189.286,288.264,1443.507,1097.669,975.527,3697.49,922.133
ENSG00000229840,0,2.903,4.163,3.27,2.785,3.602,1.051,5.841,4.204,8.151
ENSG00000236975,0,19.353,5.829,0,0,0.72,3.154,0.974,2.102,0
ENSG00000177788,55.086,18.385,206.504,70.295,33.422,56.905,86.215,31.155,8.408,4.076
ENSG00000240524,1.172,1.935,1.665,0,1.393,0.72,4.206,1.947,3.153,2.038
ENSG00000168118,2379.225,1008.292,3219.971,1454.117,2017.845,1504.014,1766.365,2637.427,3562.959,1855.474
ENSG00000237481,5.86,0.968,3.331,2.452,12.533,3.602,1.051,4.868,1.051,3.057
ENSG00000154429,426.62,207.077,966.741,774.058,257.627,633.876,659.233,1089.436,1138.255,560.412
ENSG00000143632,207.45,212.883,329.741,169.197,185.213,181.519,96.729,97.358,204.949,174.237
ENSG00000069248,1384.17,1654.683,2946.852,2703.89,1083.425,2234.411,2291.017,2111.694,2971.235,1474.394
ENSG00000223635,0,0,0.833,0,0,2.881,2.103,0,1.051,2.038
ENSG00000135776,328.169,436.411,970.071,657.173,239.523,501.338,772.785,845.067,532.867,477.879
ENSG00000229367,24.613,38.706,19.984,75.199,18.104,46.82,22.08,82.754,31.531,75.401
ENSG00000135801,1064.205,1239.561,1963.458,858.248,711.607,1130.171,664.49,1251.05,1257.02,855.902
ENSG00000135763,375.05,448.99,1451.36,873.778,448.41,695.822,481.545,948.267,976.398,806.994
ENSG00000213028,4.688,6.774,4.996,7.356,0,2.881,7.36,0,4.204,3.057
ENSG00000225984,1.172,2.903,3.331,3.27,4.178,2.881,1.051,1.947,3.153,4.076
ENSG00000143641,3520.785,3435.161,4411.535,2302.556,2929.984,4294.507,2654.804,2565.383,5205.704,2704.244
ENSG00000177614,23.441,3.871,1.665,96.451,69.629,151.266,164.02,78.86,127.173,59.098
ENSG00000135775,605.941,904.754,1836.058,1351.945,435.877,1803.664,988.323,849.935,1023.694,974.098
ENSG00000135744,1.172,4.838,32.474,0.817,0,5.042,63.084,38.943,1.051,4.076
ENSG00000244137,0,0.968,0,0,1.393,0.72,1.051,0.974,3.153,0
ENSG00000135773,0,54.188,8.327,5.722,0,33.134,250.235,44.785,48.347,29.549
ENSG00000119280,1289.235,1718.548,3812.838,1647.836,1293.705,1578.926,1469.868,1760.232,3760.551,1569.154
ENSG00000223393,1.172,3.871,3.331,26.156,1.393,18.728,39.953,7.789,21.02,11.208
ENSG00000143643,343.405,422.863,979.231,846.805,391.314,711.669,525.704,621.144,546.531,270.017
ENSG00000173409,399.663,447.055,872.648,886.856,325.863,860.774,585.634,720.449,1213.929,535.958
ENSG00000182118,4.688,62.897,99.089,51.495,11.141,136.859,60.982,110.015,214.408,114.12
ENSG00000227934,5.86,7.741,3.331,4.087,9.748,3.602,0,3.894,1.051,3.057
ENSG00000229595,10.548,5.806,22.482,4.904,8.355,11.525,5.257,30.181,7.357,36.682
ENSG00000119283,0,0,1.665,0,0,17.288,2.103,1.947,4.204,1.019
ENSG00000143633,151.192,216.754,472.962,439.75,105.836,430.747,328.039,268.708,545.48,243.525
ENSG00000116906,1248.214,1218.273,2512.193,1491.717,1002.656,1631.509,1447.788,1859.537,2871.388,1806.565
ENSG00000116903,461.781,437.378,636.167,447.924,353.715,593.538,558.297,700.977,1122.49,522.712
ENSG00000010072,234.406,308.681,796.874,476.532,206.102,445.874,284.931,579.28,627.459,480.936
ENSG00000135766,1564.663,3013.265,2583.804,1584.898,1718.441,2279.791,3109.012,1845.907,2192.429,2336.41
ENSG00000233461,107.827,45.48,289.772,109.529,98.873,185.12,134.58,93.464,118.765,306.698
ENSG00000270106,0,0.968,0,0,4.178,0,0,0,0,0
ENSG00000116918,469.985,826.374,1273.999,1070.766,328.648,1328.257,714.957,1228.658,1190.806,714.271
ENSG00000162946,57.43,18.385,52.459,26.974,29.244,30.973,121.963,59.388,57.806,121.253
ENSG00000116991,396.147,203.207,1302.31,681.694,360.678,999.795,399.535,1330.883,2171.408,911.944
ENSG00000212916,237.923,232.236,297.266,179.823,175.465,154.867,298.6,171.35,93.541,62.155
ENSG00000135778,822.767,700.579,2149.978,1007.011,586.275,1082.631,970.449,1506.128,2290.174,2396.527
ENSG00000135749,124.235,268.039,692.789,411.142,149.006,389.689,427.923,580.254,141.888,132.461
ENSG00000231940,210.966,359.966,511.265,347.386,225.598,373.122,460.516,433.243,472.959,467.69
ENSG00000143674,189.869,678.323,2199.106,1022.541,142.043,573.369,555.143,847.988,574.908,634.794
ENSG00000135750,78.526,621.232,1169.082,428.307,151.791,1474.481,595.097,779.837,668.449,672.495
ENSG00000225486,8.204,9.677,9.992,13.078,5.57,12.966,4.206,15.577,13.663,3.057
ENSG00000183780,21.097,7.741,2.498,25.339,34.814,114.53,49.416,1.947,21.02,3.057
ENSG00000233332,0,0,0,0,0,0.72,4.206,0,1.051,0
ENSG00000235605,576.64,353.193,886.803,341.664,750.599,365.199,556.195,404.036,552.837,1123.881
ENSG00000236358,2.344,0.968,0.833,0.817,1.393,0.72,3.154,4.868,3.153,8.151
ENSG00000273367,1.172,0,3.331,1.635,0,1.441,9.463,1.947,1.051,1.019
ENSG00000231663,21.097,21.288,53.291,37.599,11.141,40.338,31.542,23.366,14.714,30.568
ENSG00000168275,248.471,660.906,1631.219,689.868,185.213,1231.735,877.925,872.327,1107.776,802.918
ENSG00000059588,741.896,1181.502,2538.839,2320.539,700.467,1038.691,2001.88,1987.076,888.112,926.209
ENSG00000231768,0,0,2.498,0.817,0,1.441,0,15.577,1.051,1.019
ENSG00000168264,4249.789,10699.317,8332.621,5283.537,5039.739,7168.556,9662.435,5070.403,7837.459,5222.023
ENSG00000228830,3.516,20.321,4.996,4.904,15.318,2.881,5.257,2.921,5.255,1.019
ENSG00000224939,2.344,12.579,0.833,4.904,4.178,43.939,5.257,0,0,4.076
ENSG00000227630,23.441,159.662,94.093,76.834,38.992,130.377,210.282,54.52,42.041,30.568
ENSG00000238005,8.204,18.385,10.825,17.165,1.393,36.736,39.953,16.551,16.816,27.511
ENSG00000258082,0,0.968,0,0,1.393,2.161,0,0.974,0,0
ENSG00000280587,4.688,12.579,19.984,87.46,12.533,255.711,19.977,39.917,7.357,6.114
ENSG00000233018,0,1.935,0.833,0,0,1.441,2.103,2.921,0,9.17
ENSG00000273416,1.172,0.968,4.163,4.904,13.926,6.483,1.051,0.974,3.153,14.265
ENSG00000173726,3946.233,7607.672,18925.967,7720.961,3299.017,7216.096,14794.355,10518.555,9810.225,11425.278
ENSG00000207181,0,0.968,2.498,3.27,4.178,3.602,3.154,0.974,3.153,0
ENSG00000188739,11.72,32.9,27.478,14.713,16.711,18.008,15.771,17.524,23.122,19.36
ENSG00000054267,814.562,1317.941,1565.437,835.361,623.875,891.027,1570.803,1502.234,1600.704,825.334
ENSG00000152904,707.907,935.719,1666.191,1024.993,637.801,1489.607,1189.142,2303.49,1937.031,1578.325
ENSG00000116957,425.448,568.011,1189.066,1352.762,420.558,1823.112,707.597,1035.889,746.225,497.239
ENSG00000229795,0,2.903,0.833,0.817,0,1.441,0,0,0,0
ENSG00000162885,192.213,204.174,950.087,336.76,207.494,301.091,441.591,702.925,521.306,313.831
ENSG00000168243,7.032,0.968,65.782,37.599,9.748,12.966,152.454,33.102,236.48,271.036
ENSG00000143669,348.094,212.883,331.406,134.868,238.131,180.078,651.873,524.759,339.48,85.59
ENSG00000235674,670.402,304.81,127.4,85.825,346.752,88.599,159.814,163.561,46.245,298.547
ENSG00000116962,3.516,9.677,0.833,143.859,1.393,154.147,73.599,169.403,148.194,237.411
ENSG00000235371,17.58,22.256,11.658,17.165,8.355,19.448,7.36,3.894,3.153,6.114
ENSG00000077585,169.945,202.239,294.768,419.315,231.168,944.33,698.135,1048.545,524.459,413.686
ENSG00000086619,49.225,39.674,129.065,344.934,23.674,369.521,299.651,674.691,58.857,129.404
ENSG00000186197,11.72,12.579,18.319,22.887,15.318,111.649,23.131,299.863,42.041,57.06
ENSG00000116977,1149.764,984.101,653.653,990.663,962.271,1474.481,2128.049,4137.714,1298.01,1074.973
ENSG00000223776,5.86,0.968,14.156,14.713,9.748,12.245,14.72,15.577,8.408,10.189
ENSG00000273058,38.677,22.256,34.973,36.782,66.844,64.108,17.874,22.392,17.867,14.265
ENSG00000230325,4.688,3.871,5.829,4.904,1.393,2.161,10.514,7.789,0,5.095
ENSG00000119285,1300.956,1141.828,3289.083,2580.465,1141.914,2413.769,1518.232,1622.957,1568.123,1020.969
ENSG00000077522,9.376,0.968,0.833,40.869,12.533,1073.987,0,0,0,0
ENSG00000116984,845.035,1096.349,1197.393,1146.783,668.437,1295.843,2191.133,869.407,1350.561,865.073
ENSG00000226498,3.516,4.838,14.156,15.53,19.496,4.322,4.206,6.815,14.714,32.606
ENSG00000237991,144.16,140.309,205.672,183.093,115.584,181.519,266.006,212.24,423.561,425.913
ENSG00000244020,0,16.45,0.833,0,5.57,1.441,0,0,0,1.019
ENSG00000198626,1.172,2.903,188.186,76.016,0,75.633,3.154,1.947,30.48,1.019
ENSG00000215808,56.258,472.214,106.583,70.295,34.814,110.928,573.017,4.868,355.245,6.114
ENSG00000227854,55.086,65.8,62.451,42.504,43.17,79.955,161.917,134.354,152.398,171.18
ENSG00000133019,150.02,71.606,542.074,62.121,80.77,249.228,18.925,0,32.582,0
ENSG00000155816,1.172,10.644,0.833,149.58,2.785,57.625,0,0,7.357,0
ENSG00000228818,465.297,477.052,531.249,483.888,452.588,825.479,210.282,449.794,488.725,503.352
ENSG00000223694,11.72,25.159,19.152,17.982,8.355,13.686,25.234,15.577,29.429,19.36
ENSG00000180875,1.172,3.871,0,8.174,0,1.441,0,0,21.02,3.057
ENSG00000226919,15.236,0,0,0,8.355,0,0,0,0,1.019
ENSG00000223963,4.688,4.838,9.992,0,1.393,1.441,6.308,6.815,5.255,0
ENSG00000182901,42.193,0,0,4.904,26.459,1.441,0,0,8.408,1.019
ENSG00000233615,7.032,7.741,12.49,8.991,9.748,6.483,13.668,8.762,5.255,18.341
ENSG00000238085,73.838,123.859,165.703,87.46,93.303,64.828,109.346,194.716,347.888,245.562
ENSG00000091483,1289.235,2169.474,5536.484,2603.352,999.871,4064.727,1631.784,2521.571,2034.776,2149.945
ENSG00000117009,1.172,0.968,8.327,0,16.711,38.897,2.103,551.046,14.714,14.265
ENSG00000054277,172.289,303.842,733.59,792.858,186.605,790.904,339.605,1240.341,1675.327,1229.85
ENSG00000203668,2011.207,598.976,1411.391,1337.232,1285.349,683.577,605.611,682.479,971.143,357.645
ENSG00000229022,120.719,100.636,175.695,138.137,76.592,178.638,239.721,98.332,161.857,225.184
ENSG00000174371,397.319,348.354,1046.678,1260.398,264.59,774.337,361.684,391.379,618,438.14
ENSG00000235990,0,0,0,1.635,0,2.161,1.051,0,0,0
ENSG00000196289,0,0.968,24.98,0.817,0,2.881,0,0,0,0
ENSG00000213026,4.688,4.838,4.163,2.452,5.57,1.441,2.103,1.947,5.255,1.019
ENSG00000197769,3.516,1.935,6.661,572.983,0,107.327,3.154,5.841,4.204,14.265
ENSG00000226750,1.172,1.935,3.331,2.452,0,2.161,1.051,0,1.051,1.019
ENSG00000213690,15.236,15.482,8.327,12.261,12.533,5.042,18.925,15.577,10.51,9.17
ENSG00000230199,353.954,322.228,661.98,450.376,338.396,424.264,651.873,493.605,428.816,1041.348
ENSG00000231512,1.172,0.968,1.665,0,1.393,2.881,4.206,1.947,0,0
ENSG00000253326,21.097,17.418,13.323,35.147,27.852,20.889,29.439,14.604,4.204,3.057
ENSG00000214837,106.655,72.574,45.797,67.842,115.584,51.142,106.192,44.785,29.429,15.284
ENSG00000143702,404.351,352.225,1058.335,758.528,261.805,324.141,937.856,388.458,393.082,485.011
ENSG00000054282,368.018,506.081,785.217,449.558,395.492,422.824,562.503,452.715,422.51,279.187
ENSG00000224727,29.301,20.321,9.992,15.53,11.141,9.364,28.388,12.657,6.306,7.133
ENSG00000117020,76.182,1014.098,4.163,174.102,154.576,52.583,15.771,3.894,3.153,19.36
ENSG00000179456,330.513,584.461,510.432,788.771,236.738,442.272,410.049,273.576,937.51,529.844
ENSG00000225401,1.172,2.903,0.833,0,1.393,0,1.051,1.947,1.051,1.019
ENSG00000035687,1789.693,2111.414,3030.12,986.576,1361.941,1366.434,1862.043,2004.601,1905.5,1224.756
ENSG00000179397,10.548,34.835,3.331,9.809,8.355,10.805,52.57,11.683,13.663,5.095
ENSG00000121644,1089.99,1936.27,3594.676,3258.072,903.783,2338.857,2115.432,3551.619,3224.531,2935.541
ENSG00000232059,2.344,1.935,9.159,3.27,5.57,2.881,4.206,2.921,2.102,2.038
ENSG00000282317,3.516,1.935,2.498,14.713,4.178,8.644,4.206,1.947,12.612,4.076
ENSG00000203667,978.647,924.107,1129.113,1170.487,977.59,1010.599,658.181,1489.577,1271.735,1451.977
ENSG00000188206,76.182,127.73,761.902,448.741,61.273,363.038,1410.989,880.116,239.633,149.783
ENSG00000277877,0,0,4.996,0.817,5.57,4.322,12.617,2.921,2.102,2.038
ENSG00000153187,10974.91,15277.274,13930.724,10844.166,8323.437,12492.39,11765.25,17105.796,20792.337,11860.361
ENSG00000273175,0,2.903,0.833,1.635,2.785,1.441,1.051,0,4.204,1.019
ENSG00000272195,10.548,10.644,8.327,9.809,12.533,3.602,16.823,16.551,12.612,10.189
ENSG00000203666,75.01,135.471,151.548,76.834,89.125,113.809,215.539,247.289,116.663,162.01
ENSG00000162849,420.76,57.091,3.331,62.938,370.426,84.997,86.215,59.388,179.724,56.041
ENSG00000185420,325.825,352.225,574.549,684.964,249.271,481.169,645.564,384.564,633.765,554.299
ENSG00000235096,0,0,0,2.452,0,0,0,0,0,0
ENSG00000162851,555.543,665.744,1100.802,869.691,430.307,1238.218,623.485,877.195,767.245,685.741
ENSG00000162852,423.104,530.273,933.433,665.346,352.322,839.885,746.499,792.494,647.429,606.264
ENSG00000225300,1.172,1.935,0.833,1.635,0,2.881,1.051,2.921,2.102,0
ENSG00000260698,3.516,0,2.498,8.174,4.178,10.084,4.206,9.736,8.408,2.038
ENSG00000143653,4246.273,1194.081,108.248,1508.882,3090.13,1848.323,1267.997,1621.01,2060,2131.604
ENSG00000260855,44.537,9.677,0,8.991,71.021,12.966,16.823,7.789,4.204,14.265
ENSG00000227953,80.87,11.612,0,26.974,112.799,45.38,23.131,26.287,10.51,3.057
ENSG00000235386,2.344,68.703,4.996,27.791,5.57,5.763,5.257,16.551,18.918,44.833
ENSG00000153207,1473.245,1508.568,2685.391,1343.771,994.3,1514.098,1605.499,1953.001,1124.592,994.477
ENSG00000197472,87.902,45.48,125.735,155.302,91.91,177.197,66.239,237.553,138.735,95.78
ENSG00000135747,4.688,0.968,29.144,26.974,6.963,16.567,6.308,7.789,9.459,6.114
ENSG00000277462,222.686,150.954,180.691,201.075,110.014,160.63,75.701,149.931,326.867,117.177
ENSG00000188295,243.783,238.042,193.182,356.377,221.42,275.88,221.847,278.444,490.827,177.294
ENSG00000221953,11.72,11.612,4.163,4.087,1.393,8.644,8.411,5.841,7.357,4.076
ENSG00000196418,37.505,138.374,129.065,201.075,83.555,126.775,127.22,178.165,234.378,103.931
ENSG00000224014,0,0,1.665,1.635,0,3.602,10.514,1.947,0,1.019
ENSG00000215795,0,0,0,2.452,0,5.042,3.154,0.974,5.255,0
ENSG00000259865,35.161,45.48,54.124,60.486,30.637,41.058,75.701,83.728,98.796,39.738
ENSG00000227671,495.77,451.893,456.308,611.399,541.713,293.167,623.485,473.16,232.276,74.382
ENSG00000252516,2.344,0.968,0,1.635,1.393,0,0,0.974,1.051,3.057
ENSG00000214144,111.343,41.609,57.455,30.243,76.592,64.828,31.542,59.388,66.214,58.079
ENSG00000162714,983.335,1433.091,1427.212,1545.664,1062.537,790.904,1724.308,1879.009,2203.99,1434.655
ENSG00000162711,70.322,14.515,0,3.27,108.621,1.441,1.051,0.974,1.051,0
ENSG00000169224,39.849,0,1.665,0.817,23.674,0.72,0,0,0,0
ENSG00000235749,3.516,5.806,0.833,35.147,1.393,8.644,8.411,0,9.459,3.057
ENSG00000230411,0,1.935,0,2.452,0,0,2.103,0,0,0
ENSG00000153230,0,0.968,0,5.722,0,2.161,5.257,0,0,0
ENSG00000232908,0,1.935,3.331,6.539,0,2.161,3.154,0.974,2.102,6.114
ENSG00000162722,119.547,55.156,1.665,140.589,71.021,138.3,181.894,2.921,44.143,0
ENSG00000238243,5.86,9.677,0,23.704,8.355,38.897,6.308,0,3.153,0
ENSG00000177462,0,0.968,0,11.443,0,5.763,0,0,1.051,0
ENSG00000226191,0,0,0,7.356,0,4.322,0,0,0,0
ENSG00000196071,0,0.968,0,4.087,0,0.72,17.874,0,0,0
ENSG00000224227,0,0.968,0,0,0,2.161,1.051,0,0,0
ENSG00000197067,0,0,0,6.539,0,5.042,0,0,1.051,0
ENSG00000177212,0,0,0,7.356,0,3.602,0,0,0,0
ENSG00000177201,0,0,0,2.452,0,2.161,0,0,0,0
ENSG00000229703,0,0,0,121.789,0,69.15,0,0,0,0
ENSG00000276520,0,0,0,22.887,0,2.161,0,0,0,0
ENSG00000259823,43.365,0.968,7.494,0,77.984,33.134,0,0,26.276,0
ENSG00000229663,5.86,0.968,0.833,0,0,0,0,0.974,0,1.019
ENSG00000175137,1000.916,1051.837,2612.948,3052.91,983.16,2758.799,1030.379,1369.827,1308.52,765.217
ENSG00000171161,555.543,1499.859,1489.663,1705.87,719.963,1624.306,1118.698,1132.273,1555.51,1503.943
ENSG00000171163,746.585,916.365,1689.506,1677.262,887.072,692.941,1221.736,906.403,139.786,249.638
ENSG00000185220,135.956,312.551,329.741,384.985,196.353,257.872,176.636,229.765,223.867,179.332
ENSG00000233084,18.753,14.515,24.148,17.165,12.533,20.889,28.388,5.841,12.612,13.246
ENSG00000184731,457.093,499.308,317.251,1537.49,435.877,757.769,1056.665,73.018,883.908,42.795
ENSG00000035115,893.089,2255.594,2522.186,1348.675,789.592,868.698,3466.491,968.712,788.265,1664.934
ENSG00000143727,1950.262,3355.814,2985.155,5477.256,1729.582,5187.695,2947.095,4026.726,4939.796,2474.984
ENSG00000189292,0,0,0,250.935,0,76.353,24.182,4.868,410.949,14.265
ENSG00000228643,0,0.968,0,6.539,0,0,1.051,0,0,0
ENSG00000233633,0,0,0,75.199,0,30.253,0,0,6.306,0
ENSG00000151353,782.918,809.924,669.474,844.352,609.949,657.646,1032.482,710.713,907.031,639.889
ENSG00000233296,1.172,4.838,0.833,6.539,0,1.441,1.051,1.947,1.051,1.019
ENSG00000272342,0,0,0.833,1.635,0,6.483,16.823,0,1.051,0
ENSG00000237667,0,0,0,33.513,0,48.981,0,0,0,0
ENSG00000235688,35.161,0,0,79.286,29.244,7.203,4.206,0.974,4.204,3.057
ENSG00000172554,17.58,0,0,10.626,4.178,2.881,0,0.974,1.051,0
ENSG00000228613,67.978,11.612,12.49,17.982,44.562,64.108,17.874,105.147,5.255,11.208
ENSG00000231482,11.72,0,1.665,1.635,8.355,14.406,3.154,10.709,0,0
ENSG00000203635,157.052,22.256,2.498,22.069,98.873,58.345,22.08,113.909,3.153,13.246
ENSG00000130508,30425.957,8772.724,5437.396,6245.592,19299.735,10697.37,5756.456,10146.648,5629.266,2590.124
ENSG00000186487,1.172,0,0,18.8,1.393,18.008,0,0,0,0
ENSG00000232057,0,0.968,0,19.617,0,4.322,0,0,0,0
ENSG00000032389,571.952,1147.634,1178.241,1432.865,667.045,1535.707,728.625,902.508,1067.837,667.4
ENSG00000224885,0,9.677,1.665,4.087,0,5.763,1.051,6.815,7.357,3.057
ENSG00000171853,508.662,1322.779,976.733,1377.284,678.185,1338.342,800.121,594.857,816.643,385.156
ENSG00000225234,0,0,0,48.225,0,14.406,19.977,1.947,0,1.019
ENSG00000182551,1707.651,3115.836,4538.935,4507.027,1651.597,3868.081,3394.995,5125.897,3905.592,3009.923
ENSG00000235078,5.86,1.935,10.825,18.8,0,15.847,30.491,5.841,7.357,10.189
ENSG00000242282,14.064,20.321,15.821,35.147,23.674,15.847,53.622,13.63,6.306,5.095
ENSG00000171865,514.522,755.735,855.994,1320.884,495.758,1176.992,527.807,857.724,841.867,441.197
ENSG00000234171,51.569,122.892,199.843,189.632,68.236,125.334,146.146,136.301,131.378,122.272
ENSG00000171863,10124.014,18499.552,24574.031,18719.612,9904.013,17729.786,23490.547,19603.028,22419.317,22892.331
ENSG00000118004,19.925,4.838,0.833,8.991,30.637,30.253,12.617,19.472,3.153,22.416
ENSG00000188765,239.095,1070.222,252.302,90.729,268.767,346.471,249.184,276.497,543.378,386.175
ENSG00000224661,0,0,0,22.069,0,25.211,0,0,0,0
ENSG00000214866,0,0,0,4.087,0,12.966,0,0,0,0
ENSG00000227363,0,0,0,0,0,5.763,0,0,0,0
ENSG00000231821,4.688,2.903,12.49,8.991,4.178,7.923,8.411,3.894,6.306,9.17
ENSG00000231532,0,0,0,17.165,0,2.161,0,0.974,0,0
ENSG00000176887,0,25.159,0,1361.753,0,24.491,0,15.577,170.265,1.019
ENSG00000242540,0,0,0,9.809,0,0.72,0,0,0,0
ENSG00000236106,0,0,0,2.452,0,0,0,0,6.306,0
ENSG00000232044,0,11.612,0,0,0,0,0,0,0,0
ENSG00000225964,1.172,5.806,0,4.087,0,4.322,2.103,18.498,0,0
ENSG00000134326,104.311,375.449,20.817,178.189,154.576,533.752,95.678,1910.163,124.02,39.738
ENSG00000134321,202.762,361.901,14.156,103.807,314.723,893.909,103.038,2525.466,170.265,33.625
ENSG00000271947,0,0,0,1.635,0,2.161,4.206,19.472,0,2.038
ENSG00000228203,55.086,7.741,45.797,133.233,41.777,121.733,46.262,257.025,2.102,64.193
